Department,Department Title,Division (Organization Detail within Department),Division Title,Program (Service),Program Title,General Fund Support (GFS) or Self-Supporting Fund,Fund,Subfund Title,Type of Revenue or Expenditure,Character,Character Title,Object,Object Title,Subobject,Subobject Title,FY 2010-2011 Original Budget,FY 2011-2012 Original Budget
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02761,SYSTEMS CONSULTING SERVICES,$849189.00,$849189.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02800,MAINT SVCS-BUILDINGS & IMPVTS-BUDGET,$40000.00,$40000.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,29,MAINTENANCE SVCS-EQUIPMENT,02911,DP/WP EQUIPMENT MAINT,$816015.00,$770859.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,30,RENTS & LEASES-BUILDINGS & STRUCTURES,03000,RENTS/LEASES-BLDGS & STRUCTURES-BUDGET,$307864.00,$1919909.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,31,RENTS & LEASES-EQUIPMENT,03100,RENTS & LEASES-EQUIPMENT-BUDGET,$1500.00,$0.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03500,OTHER CURRENT EXPENSES - BUDGET,$1116726.00,$863542.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03596,SOFTWARE LICENSING FEES,$399835.00,$399835.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$62950.00,$31750.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,40,MATERIALS & SUPPLIES,49,OTHER MATERIALS & SUPPLIES,04921,DATA PROCESSING SUPPLIES,$5000.00,$0.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,60,CAPITAL OUTLAY,62,EQUIPMENT LEASE/PURCHASE-OPTION RENEWAL,06200,EQUIP LEASE/PURCHASE OPT RENEWAL-BUDGET,$333000.00,$0.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,60,CAPITAL OUTLAY,62,EQUIPMENT LEASE/PURCHASE-OPTION RENEWAL,06261,DATA PROCESSING EQ-LEASE/PURCH-OPT RENEW,$0.00,$341813.00
TIS,GENERAL SERVICES AGENCY - TECHNOLOGY,TIS17,MAINFRAME,BAK,OPERATIONS,Self Supporting,6ITIFAAP,DTIS-OPERATING-ANNUAL PROJECT FUND,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081ET,GF-TIS-TELEPHONE(AAO),$0.00,$144920.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$160290.00,$246048.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$21736.00,$44510.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01371,RETIREMENT PICK UP,$5866.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$9815.00,$15113.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$2324.00,$3567.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01501,HEALTH SERVICE-CITY MATCH,$10882.00,$17895.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01571,DEPENDENT COVERAGE-MISCELLANEOUS,$7145.00,$11102.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$2770.00,$4204.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$401.00,$738.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01901,FRINGE ADJUSTMENTS-BUDGET,$0.00,$403.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01911,FLEXIBLE BENEFIT PACKAGE,$611.00,$684.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$786.00,$1228.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,21,NON PERSONNEL SERVICES,21,TRAVEL,02103,AIR TRAVEL - EMPLOYEES,$4000.00,$6000.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,21,NON PERSONNEL SERVICES,21,TRAVEL,02105,NON-AIR TRAVEL - EMPLOYEES,$6817.00,$9121.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03500,OTHER CURRENT EXPENSES - BUDGET,$6782.00,$6782.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$26741.00,$26741.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,2SGSFGNC,GRANTS; NON-PROJECT; CONTINUING,Regular Revenues,750,OTHER REVENUES,782,PRIVATE GRANTS,78201,PRIVATE GRANTS,$266966.00,$394136.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$63.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$9.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01371,RETIREMENT PICK UP,$4.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$5.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$1.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01571,DEPENDENT COVERAGE-MISCELLANEOUS,$-1.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$1.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$-1.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01901,FRINGE ADJUSTMENTS-BUDGET,$-82.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX01,ADMINISTRATION,FEG,MANAGEMENT,Self Supporting,7EGIFGIF,ETF-GIFT FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$1.00,$0.00
USD,COUNTY EDUCATION OFFICE,USD01,GENERAL,EEE,COUNTY EDUCATION SERVICES,Self Supporting,7ASSD88X,1988 SCHOOL FACILITIES IMPROVEMENT,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$-2508.00,$-2488.00
USD,COUNTY EDUCATION OFFICE,USD01,GENERAL,EEE,COUNTY EDUCATION SERVICES,Self Supporting,7ASSD88X,1988 SCHOOL FACILITIES IMPROVEMENT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$-340.00,$-450.00
USD,COUNTY EDUCATION OFFICE,USD01,GENERAL,EEE,COUNTY EDUCATION SERVICES,Self Supporting,7ASSD88X,1988 SCHOOL FACILITIES IMPROVEMENT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01371,RETIREMENT PICK UP,$-22.00,$0.00
USD,COUNTY EDUCATION OFFICE,USD01,GENERAL,EEE,COUNTY EDUCATION SERVICES,Self Supporting,7ASSD88X,1988 SCHOOL FACILITIES IMPROVEMENT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$-134.00,$-133.00
USD,COUNTY EDUCATION OFFICE,USD01,GENERAL,EEE,COUNTY EDUCATION SERVICES,Self Supporting,7ASSD88X,1988 SCHOOL FACILITIES IMPROVEMENT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$-36.00,$-36.00
USD,COUNTY EDUCATION OFFICE,USD01,GENERAL,EEE,COUNTY EDUCATION SERVICES,Self Supporting,7ASSD88X,1988 SCHOOL FACILITIES IMPROVEMENT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$-6.00,$-8.00
USD,COUNTY EDUCATION OFFICE,USD01,GENERAL,EEE,COUNTY EDUCATION SERVICES,Self Supporting,7ASSD88X,1988 SCHOOL FACILITIES IMPROVEMENT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01901,FRINGE ADJUSTMENTS-BUDGET,$3059.00,$3127.00
USD,COUNTY EDUCATION OFFICE,USD01,GENERAL,EEE,COUNTY EDUCATION SERVICES,Self Supporting,7ASSD88X,1988 SCHOOL FACILITIES IMPROVEMENT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$-13.00,$-12.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$4127944.00,$4182829.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,1,SALARIES,5,TEMP SALARIES-MISC,00501,TEMP-REGULAR-MISC,$314302.00,$324703.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,1,SALARIES,9,PREMIUM PAY,00901,PREMIUM PAY - MISC,$184178.00,$183380.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,1,SALARIES,11,OVERTIME,01101,OVERTIME - MISC,$113743.00,$115707.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,1,SALARIES,12,HOLIDAY PAY,01201,HOLIDAY PAY - MISC,$62800.00,$62656.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$540872.00,$736220.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01309,RETIREMENT NON-CITY (PERS),$25394.00,$24075.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01371,RETIREMENT PICK UP,$144078.00,$0.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01379,RETIREMENT PICK UP(PREM/OTH ADJUSTMENT),$-11502.00,$-11502.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$284118.00,$289892.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$69641.00,$70603.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01501,HEALTH SERVICE-CITY MATCH,$361760.00,$376525.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01551,HEALTH SERVICE-ADMIN COST,$9866.00,$10089.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01561,HEALTH SERVICE-RETIREE HEALTH SUBSIDY,$325066.00,$343436.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01571,DEPENDENT COVERAGE-MISCELLANEOUS,$246539.00,$247718.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01573,DEPENDENT COVERAGE-UNIFORM,$5250.00,$4978.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$93231.00,$90990.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$12010.00,$14608.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01911,FLEXIBLE BENEFIT PACKAGE,$11807.00,$12904.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$21097.00,$20528.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,20,OVERHEAD,20,OVERHEAD,02001,INDIRECT COST REIMBURSEMENT,$391243.00,$0.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,21,TRAVEL,02103,AIR TRAVEL - EMPLOYEES,$961.00,$1187.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,21,TRAVEL,02105,NON-AIR TRAVEL - EMPLOYEES,$3234.00,$4700.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,22,TRAINING,02200,TRAINING - BUDGET,$6900.00,$7000.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,23,EMPLOYEE EXPENSES,02301,AUTO MILEAGE,$750.00,$500.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,24,MEMBERSHIP FEES,02401,MEMBERSHIP FEES,$1870.00,$1870.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02801,SCAVENGER SERVICES,$250000.00,$270000.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02803,PEST CONTROL,$23800.00,$23800.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02899,OTHER BLDG MAINT SVCS,$310186.00,$322269.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,29,MAINTENANCE SVCS-EQUIPMENT,02911,DP/WP EQUIPMENT MAINT,$20000.00,$20850.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,29,MAINTENANCE SVCS-EQUIPMENT,02999,OTHER EQUIP MAINT,$14000.00,$16085.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,31,RENTS & LEASES-EQUIPMENT,03135,REPRODUCTION COPIER STORE PROGRAM,$14100.00,$14100.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,31,RENTS & LEASES-EQUIPMENT,03199,OTHER EQUIPMENT RENTALS,$6903.00,$6903.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03500,OTHER CURRENT EXPENSES - BUDGET,$9200.00,$8000.00
WAR,WAR MEMORIAL,WAR01,GENERAL ADMINISTRATION,EED,OPERATIONS & MAINTENANCE,Self Supporting,2SWMFAAA,WAR MEMORIAL-OPERATING NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03596,SOFTWARE LICENSING FEES,$5000.00,$2500.00
